Code,Year,Electoral democracy index
SWE,1886,0.313
SWE,1887,0.313
SWE,1888,0.313
SWE,1889,0.313
SWE,1890,0.315
SWE,1891,0.315
SWE,1892,0.315
SWE,1893,0.314
SWE,1894,0.314
SWE,1895,0.314
SWE,1896,0.314
SWE,1897,0.314
SWE,1898,0.314
SWE,1899,0.314
SWE,1900,0.315
SWE,1901,0.315
SWE,1902,0.315
SWE,1903,0.311
SWE,1904,0.311
SWE,1905,0.311
SWE,1906,0.31
SWE,1907,0.31
SWE,1908,0.31
SWE,1909,0.323
SWE,1910,0.324
SWE,1911,0.327
SWE,1912,0.332
SWE,1913,0.331
SWE,1914,0.327
SWE,1915,0.325
SWE,1916,0.325
SWE,1917,0.431
SWE,1918,0.48
SWE,1919,0.485
SWE,1920,0.487
SWE,1921,0.5
SWE,1922,0.704
SWE,1923,0.704
SWE,1924,0.708
SWE,1925,0.708
SWE,1926,0.708
SWE,1927,0.708
SWE,1928,0.708
SWE,1929,0.706
SWE,1930,0.706
SWE,1931,0.704
SWE,1932,0.706
SWE,1933,0.713
SWE,1934,0.713
SWE,1935,0.713
SWE,1936,0.697
SWE,1937,0.696
SWE,1938,0.694
SWE,1939,0.687
SWE,1940,0.674
SWE,1941,0.675
SWE,1942,0.675
SWE,1943,0.675
SWE,1944,0.675
SWE,1945,0.693
SWE,1946,0.759
SWE,1947,0.759
SWE,1948,0.759
SWE,1949,0.764
SWE,1950,0.77
SWE,1951,0.77
SWE,1952,0.771
SWE,1953,0.775
SWE,1954,0.775
SWE,1955,0.775
SWE,1956,0.775
SWE,1957,0.774
SWE,1958,0.773
SWE,1959,0.773
SWE,1960,0.778
SWE,1961,0.778
SWE,1962,0.778
SWE,1963,0.778
SWE,1964,0.778
SWE,1965,0.779
SWE,1966,0.778
SWE,1967,0.778
SWE,1968,0.777
SWE,1969,0.777
SWE,1970,0.777
SWE,1971,0.896
SWE,1972,0.896
SWE,1973,0.896
SWE,1974,0.904
SWE,1975,0.909
SWE,1976,0.911
SWE,1977,0.91
SWE,1978,0.91
SWE,1979,0.91
SWE,1980,0.91
SWE,1981,0.91
SWE,1982,0.91
SWE,1983,0.909
SWE,1984,0.909
SWE,1985,0.911
SWE,1986,0.91
SWE,1987,0.91
SWE,1988,0.911
SWE,1989,0.913
SWE,1990,0.915
SWE,1991,0.914
SWE,1992,0.913
SWE,1993,0.913
SWE,1994,0.913
SWE,1995,0.914
SWE,1996,0.914
SWE,1997,0.914
SWE,1998,0.914
SWE,1999,0.914
SWE,2000,0.914
SWE,2001,0.914
SWE,2002,0.914
SWE,2003,0.915
SWE,2004,0.915
SWE,2005,0.915
SWE,2006,0.915
SWE,2007,0.916
SWE,2008,0.916
SWE,2009,0.916
SWE,2010,0.915
SWE,2011,0.917
SWE,2012,0.919
SWE,2013,0.917
SWE,2014,0.916
SWE,2015,0.915
SWE,2016,0.914
SWE,2017,0.914
SWE,2018,0.909
SWE,2019,0.901
SWE,2020,0.901
SWE,2021,0.901
SWE,2022,0.896
SWE,2023,0.884
CHE,1798,0.219
CHE,1799,0.219
CHE,1800,0.209
CHE,1801,0.181
CHE,1802,0.189
CHE,1803,0.183
CHE,1804,0.181
CHE,1805,0.181
CHE,1806,0.181
CHE,1807,0.181
CHE,1808,0.181
CHE,1809,0.181
CHE,1810,0.181
CHE,1811,0.181
CHE,1812,0.181
CHE,1813,0.181
CHE,1814,0.181
CHE,1815,0.181
CHE,1816,0.181
CHE,1817,0.181
CHE,1818,0.181
CHE,1819,0.181
CHE,1820,0.181
CHE,1821,0.181
CHE,1822,0.181
CHE,1823,0.181
CHE,1824,0.181
CHE,1825,0.181
CHE,1826,0.181
CHE,1827,0.181
CHE,1828,0.181
CHE,1829,0.181
CHE,1830,0.181
CHE,1831,0.215
CHE,1832,0.215
CHE,1833,0.215
CHE,1834,0.215
CHE,1835,0.215
CHE,1836,0.215
CHE,1837,0.215
CHE,1838,0.215
CHE,1839,0.215
CHE,1840,0.215
CHE,1841,0.215
CHE,1842,0.215
CHE,1843,0.215
CHE,1844,0.215
CHE,1845,0.215
CHE,1846,0.215
CHE,1847,0.215
CHE,1848,0.328
CHE,1849,0.545
CHE,1850,0.545
CHE,1851,0.544
CHE,1852,0.542
CHE,1853,0.542
CHE,1854,0.542
CHE,1855,0.544
CHE,1856,0.544
CHE,1857,0.545
CHE,1858,0.545
CHE,1859,0.545
CHE,1860,0.545
CHE,1861,0.543
CHE,1862,0.543
CHE,1863,0.543
CHE,1864,0.543
CHE,1865,0.543
CHE,1866,0.543
CHE,1867,0.544
CHE,1868,0.544
CHE,1869,0.544
CHE,1870,0.545
CHE,1871,0.545
CHE,1872,0.545
CHE,1873,0.545
CHE,1874,0.583
CHE,1875,0.583
CHE,1876,0.581
CHE,1877,0.581
CHE,1878,0.581
CHE,1879,0.583
CHE,1880,0.583
CHE,1881,0.583
CHE,1882,0.581
CHE,1883,0.581
CHE,1884,0.582
CHE,1885,0.583
CHE,1886,0.583
CHE,1887,0.583
CHE,1888,0.581
CHE,1889,0.581
CHE,1890,0.581
CHE,1891,0.581
CHE,1892,0.581
CHE,1893,0.581
CHE,1894,0.581
CHE,1895,0.581
CHE,1896,0.581
CHE,1897,0.581
CHE,1898,0.581
CHE,1899,0.581
CHE,1900,0.587
CHE,1901,0.587
CHE,1902,0.589
CHE,1903,0.596
CHE,1904,0.596
CHE,1905,0.601
CHE,1906,0.601
CHE,1907,0.601
CHE,1908,0.601
CHE,1909,0.602
CHE,1910,0.602
CHE,1911,0.602
CHE,1912,0.602
CHE,1913,0.602
CHE,1914,0.602
CHE,1915,0.597
CHE,1916,0.597
CHE,1917,0.6
CHE,1918,0.601
CHE,1919,0.601
CHE,1920,0.61
CHE,1921,0.61
CHE,1922,0.61
CHE,1923,0.611
CHE,1924,0.611
CHE,1925,0.611
CHE,1926,0.61
CHE,1927,0.61
CHE,1928,0.609
CHE,1929,0.609
CHE,1930,0.609
CHE,1931,0.609
CHE,1932,0.608
CHE,1933,0.608
CHE,1934,0.608
CHE,1935,0.609
CHE,1936,0.61
CHE,1937,0.61
CHE,1938,0.61
CHE,1939,0.605
CHE,1940,0.598
CHE,1941,0.598
CHE,1942,0.598
CHE,1943,0.598
CHE,1944,0.602
CHE,1945,0.607
CHE,1946,0.62
CHE,1947,0.619
CHE,1948,0.619
CHE,1949,0.619
CHE,1950,0.619
CHE,1951,0.619
CHE,1952,0.62
CHE,1953,0.62
CHE,1954,0.62
CHE,1955,0.619
CHE,1956,0.618
CHE,1957,0.618
CHE,1958,0.618
CHE,1959,0.618
CHE,1960,0.622
CHE,1961,0.622
CHE,1962,0.622
CHE,1963,0.621
CHE,1964,0.621
CHE,1965,0.621
CHE,1966,0.621
CHE,1967,0.624
CHE,1968,0.626
CHE,1969,0.626
CHE,1970,0.627
CHE,1971,0.631
CHE,1972,0.857
CHE,1973,0.857
CHE,1974,0.857
CHE,1975,0.861
CHE,1976,0.857
CHE,1977,0.863
CHE,1978,0.863
CHE,1979,0.863
CHE,1980,0.87
CHE,1981,0.87
CHE,1982,0.87
CHE,1983,0.871
CHE,1984,0.873
CHE,1985,0.873
CHE,1986,0.873
CHE,1987,0.873
CHE,1988,0.872
CHE,1989,0.873
CHE,1990,0.886
CHE,1991,0.887
CHE,1992,0.886
CHE,1993,0.886
CHE,1994,0.886
CHE,1995,0.886
CHE,1996,0.89
CHE,1997,0.89
CHE,1998,0.89
CHE,1999,0.889
CHE,2000,0.888
CHE,2001,0.888
CHE,2002,0.888
CHE,2003,0.888
CHE,2004,0.888
CHE,2005,0.888
CHE,2006,0.888
CHE,2007,0.89
CHE,2008,0.898
CHE,2009,0.898
CHE,2010,0.898
CHE,2011,0.9
CHE,2012,0.905
CHE,2013,0.905
CHE,2014,0.905
CHE,2015,0.904
CHE,2016,0.905
CHE,2017,0.908
CHE,2018,0.908
CHE,2019,0.907
CHE,2020,0.901
CHE,2021,0.897
CHE,2022,0.897
CHE,2023,0.89
SYR,1789,0.02
SYR,1790,0.02
SYR,1791,0.02
SYR,1792,0.02
SYR,1793,0.02
SYR,1794,0.02
SYR,1795,0.02
SYR,1796,0.02
SYR,1797,0.02
SYR,1798,0.02
SYR,1799,0.02
SYR,1800,0.02
SYR,1801,0.02
SYR,1802,0.02
SYR,1803,0.02
SYR,1804,0.02
SYR,1805,0.02
SYR,1806,0.02
SYR,1807,0.02
SYR,1808,0.019
SYR,1809,0.019
SYR,1810,0.019
SYR,1811,0.019
SYR,1812,0.019
SYR,1813,0.019
SYR,1814,0.019
SYR,1815,0.019
SYR,1816,0.019
SYR,1817,0.019
SYR,1818,0.019
SYR,1819,0.019
SYR,1820,0.019
SYR,1821,0.019
SYR,1822,0.019
SYR,1823,0.019
SYR,1824,0.019
SYR,1825,0.019
SYR,1826,0.019
SYR,1827,0.019
SYR,1828,0.019
SYR,1829,0.019
SYR,1830,0.019
SYR,1831,0.032
SYR,1832,0.032
SYR,1833,0.032
SYR,1834,0.032
SYR,1835,0.032
SYR,1836,0.032
SYR,1837,0.032
SYR,1838,0.032
SYR,1839,0.032
SYR,1840,0.018
SYR,1841,0.018
SYR,1842,0.018
SYR,1843,0.018
SYR,1844,0.018
SYR,1845,0.018
SYR,1846,0.018
SYR,1847,0.018
SYR,1848,0.018
SYR,1849,0.018
SYR,1850,0.018
SYR,1851,0.018
SYR,1852,0.018
SYR,1853,0.018
SYR,1854,0.018
SYR,1855,0.018
SYR,1856,0.018
SYR,1857,0.018
SYR,1858,0.018
SYR,1859,0.018
SYR,1860,0.03
SYR,1861,0.035
SYR,1862,0.035
SYR,1863,0.035
SYR,1864,0.035
SYR,1865,0.034
SYR,1866,0.034
SYR,1867,0.035
SYR,1868,0.035
SYR,1869,0.035
SYR,1870,0.035
SYR,1871,0.035
SYR,1872,0.035
SYR,1873,0.035
SYR,1874,0.035
SYR,1875,0.035
SYR,1876,0.101
SYR,1877,0.032
SYR,1878,0.013
SYR,1879,0.013
SYR,1880,0.013
SYR,1881,0.013
SYR,1882,0.013
SYR,1883,0.013
SYR,1884,0.013
SYR,1885,0.013
SYR,1886,0.013
SYR,1887,0.013
SYR,1888,0.013
SYR,1889,0.013
SYR,1890,0.008
SYR,1891,0.008
SYR,1892,0.008
SYR,1893,0.008
SYR,1894,0.008
SYR,1895,0.008
SYR,1896,0.008
SYR,1897,0.008
SYR,1898,0.008
SYR,1899,0.008
SYR,1900,0.009
SYR,1901,0.009
SYR,1902,0.009
SYR,1903,0.009
SYR,1904,0.009
SYR,1905,0.009
SYR,1906,0.009
SYR,1907,0.009
SYR,1908,0.062
SYR,1909,0.156
SYR,1910,0.141
SYR,1911,0.135
SYR,1912,0.112
SYR,1913,0.078
SYR,1914,0.073
SYR,1915,0.073
SYR,1916,0.071
SYR,1917,0.071
SYR,1918,0.13
SYR,1919,0.13
SYR,1922,0.069
SYR,1923,0.069
SYR,1924,0.069
SYR,1925,0.069
SYR,1926,0.069
SYR,1927,0.069
SYR,1928,0.094
SYR,1929,0.094
SYR,1930,0.12
SYR,1931,0.124
SYR,1932,0.142
SYR,1933,0.138
SYR,1934,0.125
SYR,1935,0.125
SYR,1936,0.129
SYR,1937,0.158
SYR,1938,0.158
SYR,1939,0.107
SYR,1940,0.107
SYR,1941,0.107
SYR,1942,0.106
SYR,1943,0.118
SYR,1944,0.137
SYR,1945,0.119
SYR,1946,0.136
SYR,1947,0.216
SYR,1948,0.313
SYR,1949,0.233
SYR,1950,0.247
SYR,1951,0.209
SYR,1952,0.147
SYR,1953,0.175
SYR,1954,0.27
SYR,1955,0.308
SYR,1956,0.307
SYR,1957,0.307
SYR,1958,0.112
SYR,1959,0.082
SYR,1960,0.079
SYR,1961,0.096
SYR,1962,0.264
SYR,1963,0.16
SYR,1964,0.144
SYR,1965,0.144
SYR,1966,0.106
SYR,1967,0.1
SYR,1968,0.1
SYR,1969,0.1
SYR,1970,0.075
SYR,1971,0.137
SYR,1972,0.147
SYR,1973,0.145
SYR,1974,0.144
SYR,1975,0.144
SYR,1976,0.144
SYR,1977,0.144
SYR,1978,0.144
SYR,1979,0.144
SYR,1980,0.144
SYR,1981,0.144
SYR,1982,0.144
SYR,1983,0.144
SYR,1984,0.144
SYR,1985,0.144
SYR,1986,0.144
SYR,1987,0.144
SYR,1988,0.144
SYR,1989,0.144
SYR,1990,0.145
SYR,1991,0.145
SYR,1992,0.144
SYR,1993,0.144
SYR,1994,0.145
SYR,1995,0.146
SYR,1996,0.146
SYR,1997,0.146
SYR,1998,0.146
SYR,1999,0.145
SYR,2000,0.151
SYR,2001,0.153
SYR,2002,0.15
SYR,2003,0.152
SYR,2004,0.152
SYR,2005,0.15
SYR,2006,0.15
SYR,2007,0.147
SYR,2008,0.147
SYR,2009,0.147
SYR,2010,0.146
SYR,2011,0.146
SYR,2012,0.146
SYR,2013,0.137
SYR,2014,0.139
SYR,2015,0.138
SYR,2016,0.137
SYR,2017,0.138
SYR,2018,0.137
SYR,2019,0.138
SYR,2020,0.139
SYR,2021,0.138
SYR,2022,0.138
SYR,2023,0.146
TWN,1789,0.037
TWN,1790,0.037
TWN,1791,0.037
TWN,1792,0.037
TWN,1793,0.037
TWN,1794,0.037
TWN,1795,0.037
TWN,1796,0.037
TWN,1797,0.037
TWN,1798,0.037
TWN,1799,0.037
TWN,1800,0.037
TWN,1801,0.037
TWN,1802,0.037
TWN,1803,0.037
TWN,1804,0.037
TWN,1805,0.037
TWN,1806,0.037
TWN,1807,0.037
TWN,1808,0.037
TWN,1809,0.037
TWN,1810,0.037
TWN,1811,0.037
TWN,1812,0.037
TWN,1813,0.037
TWN,1814,0.037
TWN,1815,0.037
TWN,1816,0.037
TWN,1817,0.037
TWN,1818,0.037
TWN,1819,0.037
TWN,1820,0.037
TWN,1821,0.037
TWN,1822,0.037
TWN,1823,0.037
TWN,1824,0.037
TWN,1825,0.037
TWN,1826,0.037
TWN,1827,0.037
TWN,1828,0.037
TWN,1829,0.037
TWN,1830,0.037
TWN,1831,0.037
TWN,1832,0.037
TWN,1833,0.037
TWN,1834,0.037
TWN,1835,0.037
TWN,1836,0.037
TWN,1837,0.037
TWN,1838,0.037
TWN,1839,0.037
TWN,1840,0.037
TWN,1841,0.037
TWN,1842,0.037
TWN,1843,0.037
TWN,1844,0.037
TWN,1845,0.037
TWN,1846,0.037
TWN,1847,0.037
TWN,1848,0.037
TWN,1849,0.037
TWN,1850,0.035
TWN,1851,0.032
TWN,1852,0.032
TWN,1853,0.032
TWN,1854,0.032
TWN,1855,0.032
TWN,1856,0.032
TWN,1857,0.032
TWN,1858,0.032
TWN,1859,0.032
TWN,1860,0.032
TWN,1861,0.032
TWN,1862,0.032
TWN,1863,0.041
TWN,1864,0.041
TWN,1865,0.043
TWN,1866,0.043
TWN,1867,0.043
TWN,1868,0.043
TWN,1869,0.043
TWN,1870,0.043
TWN,1871,0.043
TWN,1872,0.043
TWN,1873,0.043
TWN,1874,0.043
TWN,1875,0.043
TWN,1876,0.043
TWN,1877,0.043
TWN,1878,0.043
TWN,1879,0.043
TWN,1880,0.043
TWN,1881,0.043
TWN,1882,0.043
TWN,1883,0.043
TWN,1884,0.043
TWN,1885,0.043
TWN,1886,0.043
TWN,1887,0.043
TWN,1888,0.043
TWN,1889,0.043
TWN,1890,0.041
TWN,1891,0.041
TWN,1892,0.041
TWN,1893,0.041
TWN,1894,0.041
TWN,1900,0.019
TWN,1901,0.019
TWN,1902,0.019
TWN,1903,0.019
TWN,1904,0.019
TWN,1905,0.019
TWN,1906,0.019
TWN,1907,0.018
TWN,1908,0.018
TWN,1909,0.018
TWN,1910,0.018
TWN,1911,0.018
TWN,1912,0.018
TWN,1913,0.018
TWN,1914,0.018
TWN,1915,0.017
TWN,1916,0.017
TWN,1917,0.018
TWN,1918,0.018
TWN,1919,0.018
TWN,1920,0.018
TWN,1921,0.019
TWN,1922,0.019
TWN,1923,0.019
TWN,1924,0.019
TWN,1925,0.019
TWN,1926,0.019
TWN,1927,0.019
TWN,1928,0.019
TWN,1929,0.019
TWN,1930,0.018
TWN,1931,0.019
TWN,1932,0.019
TWN,1933,0.019
TWN,1934,0.019
TWN,1935,0.019
TWN,1936,0.019
TWN,1937,0.018
TWN,1938,0.017
TWN,1939,0.016
TWN,1940,0.016
TWN,1941,0.015
TWN,1942,0.015
TWN,1943,0.015
TWN,1944,0.015
TWN,1945,0.023
TWN,1946,0.023
TWN,1947,0.084
TWN,1948,0.099
TWN,1949,0.074
TWN,1950,0.075
TWN,1951,0.076
TWN,1952,0.078
TWN,1953,0.078
TWN,1954,0.078
TWN,1955,0.078
TWN,1956,0.078
TWN,1957,0.078
TWN,1958,0.078
TWN,1959,0.078
TWN,1960,0.081
TWN,1961,0.081
TWN,1962,0.081
TWN,1963,0.081
TWN,1964,0.081
TWN,1965,0.081
TWN,1966,0.081
TWN,1967,0.081
TWN,1968,0.082
TWN,1969,0.083
TWN,1970,0.114
TWN,1971,0.112
TWN,1972,0.113
TWN,1973,0.112
TWN,1974,0.114
TWN,1975,0.114
TWN,1976,0.117
TWN,1977,0.119
TWN,1978,0.119
TWN,1979,0.118
TWN,1980,0.128
TWN,1981,0.132
TWN,1982,0.133
TWN,1983,0.135
TWN,1984,0.139
TWN,1985,0.14
TWN,1986,0.156
TWN,1987,0.201
TWN,1988,0.227
TWN,1989,0.242
TWN,1990,0.265
TWN,1991,0.268
TWN,1992,0.297
TWN,1993,0.321
TWN,1994,0.321
TWN,1995,0.326
TWN,1996,0.343
TWN,1997,0.651
TWN,1998,0.663
TWN,1999,0.659
TWN,2000,0.775
TWN,2001,0.788
TWN,2002,0.793
TWN,2003,0.788
TWN,2004,0.777
TWN,2005,0.775
TWN,2006,0.778
TWN,2007,0.777
TWN,2008,0.799
TWN,2009,0.802
TWN,2010,0.804
TWN,2011,0.804
TWN,2012,0.808
TWN,2013,0.806
TWN,2014,0.809
TWN,2015,0.809
TWN,2016,0.839
TWN,2017,0.845
TWN,2018,0.845
TWN,2019,0.835
TWN,2020,0.819
TWN,2021,0.819
TWN,2022,0.824
TWN,2023,0.823
TJK,1868,0.037
TJK,1869,0.037
TJK,1870,0.037
TJK,1871,0.037
TJK,1872,0.037
TJK,1873,0.033
TJK,1874,0.033
TJK,1875,0.033
TJK,1876,0.033
TJK,1877,0.033
TJK,1878,0.033
TJK,1879,0.033
TJK,1880,0.033
TJK,1881,0.033
TJK,1882,0.036
TJK,1883,0.036
TJK,1884,0.036
TJK,1885,0.036
TJK,1886,0.036
TJK,1887,0.036
TJK,1888,0.036
TJK,1889,0.036
TJK,1890,0.036
TJK,1891,0.036
TJK,1892,0.036
TJK,1893,0.037
TJK,1894,0.037
TJK,1895,0.037
TJK,1896,0.037
TJK,1897,0.037
TJK,1898,0.034
TJK,1899,0.034
TJK,1900,0.049
TJK,1901,0.049
TJK,1902,0.049
TJK,1903,0.049
TJK,1904,0.048
TJK,1905,0.065
TJK,1906,0.109
TJK,1907,0.108
TJK,1908,0.108
TJK,1909,0.107
TJK,1910,0.107
TJK,1911,0.107
TJK,1912,0.107
TJK,1913,0.107
TJK,1914,0.107
TJK,1915,0.105
TJK,1916,0.105
TJK,1917,0.098
TJK,1918,0.128
TJK,1919,0.115
TJK,1920,0.115
TJK,1921,0.113
TJK,1922,0.113
TJK,1923,0.114
TJK,1924,0.113
TJK,1925,0.112
TJK,1926,0.112
TJK,1927,0.111
TJK,1928,0.111
TJK,1929,0.11
TJK,1930,0.11
TJK,1931,0.112
TJK,1932,0.112
TJK,1933,0.112
TJK,1934,0.111
TJK,1935,0.111
TJK,1936,0.111
TJK,1937,0.117
TJK,1938,0.097
TJK,1939,0.097
TJK,1940,0.097
TJK,1941,0.093
TJK,1942,0.093
TJK,1943,0.093
TJK,1944,0.093
TJK,1945,0.093
TJK,1946,0.099
TJK,1947,0.099
TJK,1948,0.099
TJK,1949,0.099
TJK,1950,0.102
TJK,1951,0.103
TJK,1952,0.103
TJK,1953,0.103
TJK,1954,0.104
TJK,1955,0.104
TJK,1956,0.104
TJK,1957,0.105
TJK,1958,0.104
TJK,1959,0.104
TJK,1960,0.105
TJK,1961,0.105
TJK,1962,0.095
TJK,1963,0.093
TJK,1964,0.093
TJK,1965,0.092
TJK,1966,0.092
TJK,1967,0.092
TJK,1968,0.092
TJK,1969,0.091
TJK,1970,0.1
TJK,1971,0.107
TJK,1972,0.107
TJK,1973,0.108
TJK,1974,0.107
TJK,1975,0.108
TJK,1976,0.107
TJK,1977,0.107
TJK,1978,0.107
TJK,1979,0.107
TJK,1980,0.107
TJK,1981,0.107
TJK,1982,0.107
TJK,1983,0.107
TJK,1984,0.107
TJK,1985,0.11
TJK,1986,0.118
TJK,1987,0.145
TJK,1988,0.145
TJK,1989,0.175
TJK,1990,0.261
TJK,1991,0.306
TJK,1992,0.276
TJK,1993,0.217
TJK,1994,0.194
TJK,1995,0.172
TJK,1996,0.172
TJK,1997,0.18
TJK,1998,0.194
TJK,1999,0.209
TJK,2000,0.24
TJK,2001,0.246
TJK,2002,0.245
TJK,2003,0.249
TJK,2004,0.245
TJK,2005,0.23
TJK,2006,0.23
TJK,2007,0.229
TJK,2008,0.231
TJK,2009,0.23
TJK,2010,0.224
TJK,2011,0.225
TJK,2012,0.222
TJK,2013,0.207
TJK,2014,0.2
TJK,2015,0.183
TJK,2016,0.173
TJK,2017,0.17
TJK,2018,0.165
TJK,2019,0.165
TJK,2020,0.172
TJK,2021,0.176
TJK,2022,0.166
TJK,2023,0.168
TZA,1915,0.046
TZA,1916,0.046
TZA,1917,0.04
TZA,1918,0.04
TZA,1919,0.045
TZA,1920,0.048
TZA,1921,0.048
TZA,1922,0.048
TZA,1923,0.048
TZA,1924,0.048
TZA,1925,0.048
TZA,1926,0.048
TZA,1927,0.048
TZA,1928,0.047
TZA,1929,0.047
TZA,1930,0.049
TZA,1931,0.049
TZA,1932,0.049
TZA,1933,0.049
TZA,1934,0.049
TZA,1935,0.049
TZA,1936,0.049
TZA,1937,0.049
TZA,1938,0.055
TZA,1939,0.055
TZA,1940,0.055
TZA,1941,0.055
TZA,1942,0.055
TZA,1943,0.055
TZA,1944,0.055
TZA,1945,0.055
TZA,1946,0.055
TZA,1947,0.055
TZA,1948,0.055
TZA,1949,0.055
TZA,1950,0.055
TZA,1951,0.059
TZA,1952,0.059
TZA,1953,0.059
TZA,1954,0.066
TZA,1955,0.072
TZA,1956,0.074
TZA,1957,0.074
TZA,1958,0.113
TZA,1959,0.16
TZA,1960,0.168
TZA,1961,0.214
TZA,1962,0.248
TZA,1963,0.331
TZA,1964,0.329
TZA,1965,0.277
TZA,1966,0.26
TZA,1967,0.251
TZA,1968,0.25
TZA,1969,0.25
TZA,1970,0.248
TZA,1971,0.247
TZA,1972,0.247
TZA,1973,0.247
TZA,1974,0.247
TZA,1975,0.247
TZA,1976,0.246
TZA,1977,0.248
TZA,1978,0.248
TZA,1979,0.248
TZA,1980,0.246
TZA,1981,0.248
TZA,1982,0.252
TZA,1983,0.252
TZA,1984,0.252
TZA,1985,0.261
TZA,1986,0.268
TZA,1987,0.27
TZA,1988,0.27
TZA,1989,0.27
TZA,1990,0.292
TZA,1991,0.302
TZA,1992,0.409
TZA,1993,0.412
TZA,1994,0.425
TZA,1995,0.482
TZA,1996,0.498
TZA,1997,0.498
TZA,1998,0.498
TZA,1999,0.498
TZA,2000,0.484
TZA,2001,0.449
TZA,2002,0.449
TZA,2003,0.449
TZA,2004,0.449
TZA,2005,0.433
TZA,2006,0.472
TZA,2007,0.472
TZA,2008,0.473
TZA,2009,0.474
TZA,2010,0.477
TZA,2011,0.483
TZA,2012,0.484
TZA,2013,0.479
TZA,2014,0.476
TZA,2015,0.463
TZA,2016,0.415
TZA,2017,0.41
TZA,2018,0.395
TZA,2019,0.391
TZA,2020,0.389
TZA,2021,0.373
TZA,2022,0.402
TZA,2023,0.435
THA,1789,0.025
THA,1790,0.025
THA,1791,0.025
THA,1792,0.025
THA,1793,0.025
THA,1794,0.025
THA,1795,0.025
THA,1796,0.025
THA,1797,0.025
THA,1798,0.025
THA,1799,0.025
THA,1800,0.025
THA,1801,0.025
THA,1802,0.025
THA,1803,0.025
THA,1804,0.025
THA,1805,0.025
THA,1806,0.025
THA,1807,0.025
THA,1808,0.025
THA,1809,0.025
THA,1810,0.025
THA,1811,0.025
THA,1812,0.025
THA,1813,0.025
THA,1814,0.025
THA,1815,0.025
THA,1816,0.025
THA,1817,0.025
THA,1818,0.025
THA,1819,0.025
THA,1820,0.025
THA,1821,0.025
THA,1822,0.025
THA,1823,0.025
THA,1824,0.025
THA,1825,0.025
THA,1826,0.025
THA,1827,0.025
THA,1828,0.025
THA,1829,0.025
THA,1830,0.026
THA,1831,0.026
THA,1832,0.026
THA,1833,0.026
THA,1834,0.026
THA,1835,0.026
THA,1836,0.026
THA,1837,0.026
THA,1838,0.026
THA,1839,0.026
THA,1840,0.026
THA,1841,0.026
THA,1842,0.026
THA,1843,0.026
THA,1844,0.026
THA,1845,0.026
THA,1846,0.026
THA,1847,0.026
THA,1848,0.026
THA,1849,0.026
THA,1850,0.026
THA,1851,0.026
THA,1852,0.026
THA,1853,0.026
THA,1854,0.026
THA,1855,0.026
THA,1856,0.026
THA,1857,0.026
THA,1858,0.026
THA,1859,0.026
THA,1860,0.026
THA,1861,0.026
THA,1862,0.026
THA,1863,0.026
THA,1864,0.026
THA,1865,0.026
THA,1866,0.026
THA,1867,0.026
THA,1868,0.026
THA,1869,0.026
THA,1870,0.026
THA,1871,0.026
THA,1872,0.026
THA,1873,0.026
THA,1874,0.026
THA,1875,0.026
THA,1876,0.026
THA,1877,0.026
THA,1878,0.023
THA,1879,0.023
THA,1880,0.022
THA,1881,0.022
THA,1882,0.022
THA,1883,0.022
THA,1884,0.023
THA,1885,0.023
THA,1886,0.023
THA,1887,0.023
THA,1888,0.023
THA,1889,0.023
THA,1890,0.023
THA,1891,0.023
THA,1892,0.023
THA,1893,0.023
THA,1894,0.023
THA,1895,0.023
THA,1896,0.023
THA,1897,0.023
THA,1898,0.023
THA,1899,0.023
THA,1900,0.024
THA,1901,0.024
THA,1902,0.024
THA,1903,0.024
THA,1904,0.024
THA,1905,0.024
THA,1906,0.024
THA,1907,0.024
THA,1908,0.024
THA,1909,0.023
THA,1910,0.024
THA,1911,0.025
THA,1912,0.025
THA,1913,0.025
THA,1914,0.025
THA,1915,0.025
THA,1916,0.028
THA,1917,0.028
THA,1918,0.028
THA,1919,0.028
THA,1920,0.028
THA,1921,0.028
THA,1922,0.028
THA,1923,0.028
THA,1924,0.028
THA,1925,0.028
THA,1926,0.028
THA,1927,0.028
THA,1928,0.028
THA,1929,0.028
THA,1930,0.028
THA,1931,0.028
THA,1932,0.027
THA,1933,0.11
THA,1934,0.136
THA,1935,0.136
THA,1936,0.138
THA,1937,0.154
THA,1938,0.157
THA,1939,0.156
THA,1940,0.153
THA,1941,0.16
THA,1942,0.16
THA,1943,0.16
THA,1944,0.16
THA,1945,0.167
THA,1946,0.18
THA,1947,0.149
THA,1948,0.135
THA,1949,0.135
THA,1950,0.135
THA,1951,0.132
THA,1952,0.121
THA,1953,0.124
THA,1954,0.125
THA,1955,0.136
THA,1956,0.139
THA,1957,0.146
THA,1958,0.129
THA,1959,0.109
THA,1960,0.111
THA,1961,0.111
THA,1962,0.111
THA,1963,0.111
THA,1964,0.111
THA,1965,0.111
THA,1966,0.111
THA,1967,0.112
THA,1968,0.124
THA,1969,0.153
THA,1970,0.155
THA,1971,0.149
THA,1972,0.115
THA,1973,0.127
THA,1974,0.179
THA,1975,0.283
THA,1976,0.239
THA,1977,0.125
THA,1978,0.125
THA,1979,0.144
THA,1980,0.251
THA,1981,0.293
THA,1982,0.301
THA,1983,0.328
THA,1984,0.34
THA,1985,0.34
